id_evenement,date,annee,type_evenement,gravite,departement,exploitant,nb_morts,nb_blesses,cause_presumee,contexte,source
938,2012-07-24,2012,incendie,mineur,80,SNCF Voyageurs,0,2,defaillance_materiel,maintenance,BEATT_rapport
939,2018-08-13,2018,incendie,significatif,84,SNCF Voyageurs,0,5,acte_malveillance,circulation_commerciale,SNCF_rapport
940,2010-12-26,2010,incident_materiel,significatif,34,RATP,0,9,defaillance_signalisation,essais,EPSF_synthese
941,2013-03-30,2013,incident_materiel,grave,59,SNCF Voyageurs,0,37,defaillance_materiel,maintenance,BEATT_rapport
942,2020-01-04,2020,PN,significatif,33,SNCF Réseau,0,1,erreur_humaine,PN,EPSF_synthese
943,2010-01-29,2010,acte_malveillance,significatif,77,SNCF Voyageurs,1,3,vol_cable,circulation_commerciale,SNCF_rapport
944,2022-03-11,2022,collision,mineur,86,SNCF Réseau,0,2,defaillance_signalisation,circulation_commerciale,BEATT_rapport
945,2020-09-02,2020,deraillement,grave,87,SNCF Réseau,7,13,erreur_humaine,circulation_commerciale,BEATT_rapport
946,2010-02-23,2010,incident_materiel,mineur,84,RATP,0,1,defaillance_signalisation,essais,EPSF_synthese
947,2011-02-05,2011,incident_materiel,significatif,64,RATP,0,9,defaillance_freinage,circulation_commerciale,EPSF_synthese
948,2013-04-05,2013,collision,grave,17,SNCF Réseau,2,21,excès_vitesse,circulation_commerciale,EPSF_synthese
949,2019-05-09,2019,incident_materiel,mineur,89,SNCF Voyageurs,0,0,defaillance_freinage,essais,BEATT_rapport
950,2023-05-06,2023,acte_malveillance,grave,86,SNCF Voyageurs,1,1,jet_de_projectiles,circulation_commerciale,SNCF_rapport
951,2010-10-21,2010,collision,grave,67,SNCF Réseau,0,35,excès_vitesse,circulation_commerciale,EPSF_synthese
952,2019-08-02,2019,acte_malveillance,mineur,33,SNCF Voyageurs,0,1,acte_malveillance,PN,EPSF_synthese
953,2016-02-27,2016,PN,significatif,42,SNCF Réseau,0,2,erreur_humaine,PN,BEATT_rapport
954,2014-09-09,2014,acte_malveillance,grave,91,RATP,1,24,acte_malveillance,circulation_commerciale,BEATT_rapport
955,2011-12-20,2011,deraillement,significatif,51,SNCF Voyageurs,0,4,defaillance_materiel,circulation_commerciale,BEATT_rapport
956,2022-11-25,2022,acte_malveillance,mineur,85,RATP,0,1,vol_cable,circulation_commerciale,SNCF_rapport
957,2021-08-28,2021,incendie,grave,37,SNCF Voyageurs,4,27,acte_malveillance,maintenance,BEATT_rapport
958,2015-03-22,2015,incendie,grave,31,SNCF Voyageurs,2,12,defaillance_materiel,circulation_commerciale,EPSF_synthese
959,2020-06-05,2020,incendie,mineur,71,RATP,0,1,incendie_bord,circulation_commerciale,SNCF_rapport
960,2011-01-08,2011,PN,grave,91,SNCF Réseau,0,20,non_respect_signalisation,PN,EPSF_synthese
961,2016-04-26,2016,PN,significatif,78,SNCF Réseau,0,5,obstacle_PN,PN,BEATT_rapport
962,2017-04-07,2017,collision,mineur,69,SNCF Réseau,0,0,erreur_humaine,circulation_commerciale,BEATT_rapport
963,2022-10-05,2022,acte_malveillance,grave,63,SNCF Réseau,1,32,acte_malveillance,circulation_commerciale,SNCF_rapport
964,2020-09-29,2020,deraillement,significatif,76,SNCF Réseau,0,3,defaut_infrastructure,maintenance,EPSF_synthese
965,2024-01-26,2024,deraillement,significatif,17,SNCF Voyageurs,0,7,defaillance_materiel,circulation_commerciale,BEATT_rapport
966,2016-09-18,2016,acte_malveillance,significatif,83,RATP,0,8,jet_de_projectiles,PN,EPSF_synthese
967,2014-09-03,2014,acte_malveillance,significatif,21,SNCF Voyageurs,0,4,jet_de_projectiles,PN,EPSF_synthese
968,2016-04-16,2016,collision,grave,83,SNCF Voyageurs,1,4,excès_vitesse,circulation_commerciale,EPSF_synthese
969,2022-10-22,2022,acte_malveillance,significatif,31,RATP,0,8,vol_cable,circulation_commerciale,SNCF_rapport
970,2017-01-20,2017,incendie,mineur,25,SNCF Voyageurs,0,0,incendie_bord,maintenance,SNCF_rapport
971,2015-05-01,2015,PN,grave,80,SNCF Réseau,0,8,non_respect_signalisation,PN,SNCF_rapport
972,2013-12-04,2013,collision,mineur,25,SNCF Réseau,0,1,excès_vitesse,circulation_commerciale,SNCF_rapport
973,2021-05-08,2021,collision,significatif,63,SNCF Réseau,0,6,defaillance_signalisation,circulation_commerciale,SNCF_rapport
974,2021-09-29,2021,PN,mineur,80,SNCF Réseau,0,0,non_respect_signalisation,PN,BEATT_rapport
975,2012-12-23,2012,incident_materiel,significatif,80,SNCF Voyageurs,0,5,defaillance_materiel,maintenance,EPSF_synthese
976,2010-02-03,2010,PN,grave,75,SNCF Réseau,1,21,obstacle_PN,PN,EPSF_synthese
977,2012-04-24,2012,acte_malveillance,significatif,85,SNCF Réseau,0,7,jet_de_projectiles,PN,SNCF_rapport
978,2024-04-30,2024,incident_materiel,significatif,57,SNCF Voyageurs,0,2,defaillance_signalisation,circulation_commerciale,SNCF_rapport
979,2021-12-09,2021,PN,grave,34,SNCF Réseau,2,7,non_respect_signalisation,PN,EPSF_synthese
980,2016-02-20,2016,collision,mineur,83,SNCF Réseau,0,0,erreur_humaine,circulation_commerciale,SNCF_rapport
981,2022-04-28,2022,PN,significatif,57,SNCF Réseau,0,4,non_respect_signalisation,PN,BEATT_rapport
982,2015-06-29,2015,incident_materiel,mineur,63,RATP,0,2,defaillance_materiel,maintenance,BEATT_rapport
983,2019-12-14,2019,collision,grave,94,SNCF Réseau,3,1,non_respect_signalisation,circulation_commerciale,EPSF_synthese
984,2012-05-17,2012,deraillement,grave,69,SNCF Voyageurs,1,23,defaut_infrastructure,travaux,EPSF_synthese
985,2023-05-16,2023,acte_malveillance,significatif,64,RATP,0,3,jet_de_projectiles,PN,SNCF_rapport
986,2017-06-15,2017,incident_materiel,mineur,33,RATP,0,0,defaillance_materiel,maintenance,EPSF_synthese
987,2020-07-03,2020,collision,significatif,92,SNCF Voyageurs,0,1,defaillance_signalisation,circulation_commerciale,BEATT_rapport
988,2020-06-09,2020,deraillement,mineur,89,SNCF Réseau,0,0,excès_vitesse,travaux,SNCF_rapport
989,2018-02-25,2018,deraillement,grave,62,SNCF Voyageurs,2,17,excès_vitesse,maintenance,SNCF_rapport
990,2020-12-07,2020,collision,grave,64,SNCF Réseau,2,16,erreur_humaine,circulation_commerciale,SNCF_rapport
991,2020-05-06,2020,incident_materiel,mineur,85,RATP,0,0,defaillance_signalisation,maintenance,EPSF_synthese
992,2021-05-24,2021,collision,grave,84,SNCF Réseau,2,31,defaillance_signalisation,circulation_commerciale,BEATT_rapport
993,2011-08-05,2011,PN,significatif,86,SNCF Réseau,0,7,erreur_humaine,PN,SNCF_rapport
994,2015-05-09,2015,acte_malveillance,mineur,67,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,EPSF_synthese
995,2017-08-23,2017,incident_materiel,mineur,63,RATP,0,0,defaut_infrastructure,maintenance,BEATT_rapport
996,2015-04-19,2015,incident_materiel,significatif,85,RATP,0,0,defaillance_materiel,essais,SNCF_rapport
997,2012-07-25,2012,acte_malveillance,significatif,84,SNCF Voyageurs,1,4,jet_de_projectiles,PN,EPSF_synthese
998,2019-12-27,2019,incident_materiel,mineur,87,SNCF Voyageurs,0,0,defaillance_signalisation,maintenance,EPSF_synthese
999,2023-05-18,2023,deraillement,grave,25,SNCF Réseau,0,23,defaillance_materiel,circulation_commerciale,EPSF_synthese
1000,2013-02-12,2013,acte_malveillance,grave,93,SNCF Réseau,1,36,jet_de_projectiles,circulation_commerciale,EPSF_synthese
1001,2020-02-28,2020,acte_malveillance,significatif,85,RATP,0,1,vol_cable,PN,SNCF_rapport
1002,2014-05-22,2014,incident_materiel,mineur,94,RATP,0,1,defaillance_signalisation,maintenance,SNCF_rapport
1003,2019-10-02,2019,incendie,grave,6,RATP,3,22,defaillance_materiel,circulation_commerciale,BEATT_rapport
1004,2021-06-13,2021,deraillement,significatif,66,SNCF Réseau,0,6,excès_vitesse,circulation_commerciale,BEATT_rapport
1005,2011-03-12,2011,collision,grave,13,SNCF Réseau,1,31,excès_vitesse,circulation_commerciale,EPSF_synthese
1006,2019-09-07,2019,incendie,mineur,62,RATP,0,0,acte_malveillance,maintenance,BEATT_rapport
1007,2018-08-02,2018,deraillement,significatif,93,SNCF Réseau,0,0,erreur_humaine,circulation_commerciale,EPSF_synthese
1008,2020-08-26,2020,incident_materiel,mineur,66,SNCF Voyageurs,0,0,defaillance_freinage,essais,SNCF_rapport
1009,2013-06-17,2013,PN,grave,6,SNCF Réseau,0,32,erreur_humaine,PN,EPSF_synthese
1010,2024-07-17,2024,collision,grave,72,SNCF Voyageurs,4,24,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1011,2011-11-25,2011,incident_materiel,significatif,87,RATP,0,4,defaut_infrastructure,maintenance,SNCF_rapport
1012,2023-12-24,2023,incident_materiel,grave,84,SNCF Voyageurs,0,28,defaut_infrastructure,essais,SNCF_rapport
1013,2018-08-18,2018,PN,significatif,87,SNCF Réseau,0,2,obstacle_PN,PN,EPSF_synthese
1014,2022-12-18,2022,deraillement,significatif,71,SNCF Voyageurs,0,3,excès_vitesse,maintenance,BEATT_rapport
1015,2022-12-05,2022,PN,grave,76,SNCF Réseau,4,13,obstacle_PN,PN,BEATT_rapport
1016,2018-04-08,2018,collision,significatif,80,SNCF Réseau,0,7,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1017,2020-06-05,2020,acte_malveillance,grave,76,SNCF Réseau,0,23,acte_malveillance,circulation_commerciale,BEATT_rapport
1018,2024-11-20,2024,incendie,significatif,17,RATP,0,8,incendie_bord,maintenance,SNCF_rapport
1019,2021-12-31,2021,collision,grave,76,SNCF Voyageurs,0,23,defaillance_signalisation,circulation_commerciale,BEATT_rapport
1020,2017-06-08,2017,deraillement,significatif,35,SNCF Voyageurs,0,4,defaillance_materiel,circulation_commerciale,EPSF_synthese
1021,2023-05-28,2023,incendie,grave,91,SNCF Voyageurs,2,17,defaillance_materiel,maintenance,SNCF_rapport
1022,2022-12-20,2022,incident_materiel,significatif,89,SNCF Voyageurs,1,8,defaillance_materiel,essais,EPSF_synthese
1023,2016-06-07,2016,deraillement,mineur,54,SNCF Réseau,0,1,defaut_infrastructure,travaux,SNCF_rapport
1024,2012-12-21,2012,acte_malveillance,significatif,6,SNCF Voyageurs,0,4,vol_cable,PN,BEATT_rapport
1025,2012-07-02,2012,acte_malveillance,significatif,73,RATP,0,8,acte_malveillance,circulation_commerciale,SNCF_rapport
1026,2013-12-07,2013,PN,significatif,37,SNCF Réseau,0,2,erreur_humaine,PN,BEATT_rapport
1027,2010-09-29,2010,PN,significatif,34,SNCF Réseau,0,8,obstacle_PN,PN,SNCF_rapport
1028,2019-04-06,2019,deraillement,mineur,91,SNCF Voyageurs,0,0,excès_vitesse,maintenance,EPSF_synthese
1029,2014-09-24,2014,acte_malveillance,significatif,92,SNCF Réseau,0,8,jet_de_projectiles,PN,SNCF_rapport
1030,2012-08-08,2012,collision,grave,76,SNCF Réseau,1,22,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1031,2020-09-06,2020,incendie,mineur,94,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,BEATT_rapport
1032,2018-10-01,2018,deraillement,significatif,6,SNCF Voyageurs,0,7,defaillance_materiel,travaux,SNCF_rapport
1033,2020-01-25,2020,deraillement,grave,30,SNCF Réseau,0,3,defaillance_materiel,maintenance,BEATT_rapport
1034,2024-04-18,2024,PN,significatif,54,SNCF Réseau,0,4,non_respect_signalisation,PN,SNCF_rapport
1035,2012-03-16,2012,PN,grave,94,SNCF Réseau,1,1,erreur_humaine,PN,BEATT_rapport
1036,2015-06-04,2015,incendie,grave,63,RATP,0,35,acte_malveillance,circulation_commerciale,BEATT_rapport
1037,2014-01-13,2014,PN,grave,6,SNCF Réseau,3,10,erreur_humaine,PN,EPSF_synthese
1038,2010-04-08,2010,deraillement,significatif,94,SNCF Réseau,0,9,defaut_infrastructure,maintenance,SNCF_rapport
1039,2017-11-19,2017,incident_materiel,mineur,14,SNCF Voyageurs,0,0,defaillance_signalisation,maintenance,EPSF_synthese
1040,2023-11-23,2023,collision,significatif,91,SNCF Voyageurs,0,3,erreur_humaine,circulation_commerciale,EPSF_synthese
1041,2012-09-09,2012,collision,grave,92,SNCF Voyageurs,0,3,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1042,2014-02-22,2014,collision,significatif,75,SNCF Réseau,0,5,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1043,2011-09-13,2011,incendie,mineur,95,SNCF Voyageurs,0,1,defaillance_materiel,maintenance,BEATT_rapport
1044,2017-04-03,2017,PN,grave,17,SNCF Réseau,0,26,obstacle_PN,PN,SNCF_rapport
1045,2018-09-19,2018,PN,grave,37,SNCF Réseau,0,28,obstacle_PN,PN,SNCF_rapport
1046,2011-07-23,2011,deraillement,significatif,37,SNCF Voyageurs,0,9,excès_vitesse,maintenance,BEATT_rapport
1047,2021-01-13,2021,collision,grave,89,SNCF Réseau,1,30,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1048,2012-05-20,2012,deraillement,significatif,21,SNCF Réseau,0,6,defaillance_materiel,travaux,EPSF_synthese
1049,2022-10-25,2022,incendie,mineur,77,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,EPSF_synthese
1050,2024-08-23,2024,incendie,grave,67,RATP,1,12,incendie_bord,circulation_commerciale,SNCF_rapport
1051,2013-05-26,2013,incendie,mineur,6,RATP,0,0,defaillance_materiel,maintenance,BEATT_rapport
1052,2021-01-02,2021,deraillement,significatif,83,SNCF Réseau,1,2,erreur_humaine,circulation_commerciale,EPSF_synthese
1053,2010-01-28,2010,deraillement,mineur,63,SNCF Voyageurs,0,1,erreur_humaine,travaux,BEATT_rapport
1054,2016-10-16,2016,deraillement,grave,66,SNCF Réseau,2,8,defaut_infrastructure,maintenance,BEATT_rapport
1055,2017-08-17,2017,collision,significatif,38,SNCF Voyageurs,0,7,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1056,2022-06-09,2022,collision,mineur,95,SNCF Réseau,0,0,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1057,2012-05-24,2012,incendie,mineur,25,SNCF Voyageurs,0,0,acte_malveillance,maintenance,BEATT_rapport
1058,2019-10-28,2019,incendie,grave,38,SNCF Voyageurs,1,26,incendie_bord,circulation_commerciale,EPSF_synthese
1059,2023-04-20,2023,incident_materiel,significatif,83,SNCF Voyageurs,1,6,defaut_infrastructure,maintenance,BEATT_rapport
1060,2016-11-25,2016,deraillement,grave,63,SNCF Réseau,11,11,erreur_humaine,travaux,EPSF_synthese
1061,2017-07-29,2017,incendie,grave,42,SNCF Voyageurs,0,17,incendie_bord,maintenance,BEATT_rapport
1062,2024-12-19,2024,acte_malveillance,mineur,86,RATP,0,0,vol_cable,circulation_commerciale,EPSF_synthese
1063,2011-08-14,2011,collision,mineur,13,SNCF Voyageurs,0,0,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1064,2023-11-14,2023,collision,grave,37,SNCF Réseau,1,11,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1065,2011-02-14,2011,PN,grave,35,SNCF Réseau,1,4,obstacle_PN,PN,BEATT_rapport
1066,2011-06-08,2011,collision,significatif,89,SNCF Voyageurs,0,0,erreur_humaine,circulation_commerciale,EPSF_synthese
1067,2011-06-01,2011,incident_materiel,mineur,94,RATP,0,2,defaut_infrastructure,maintenance,SNCF_rapport
1068,2017-04-10,2017,collision,significatif,14,SNCF Réseau,0,8,non_respect_signalisation,circulation_commerciale,BEATT_rapport
1069,2013-11-21,2013,PN,grave,34,SNCF Réseau,2,5,obstacle_PN,PN,SNCF_rapport
1070,2013-10-08,2013,incendie,significatif,45,SNCF Voyageurs,0,7,defaillance_materiel,circulation_commerciale,BEATT_rapport
1071,2010-11-30,2010,incident_materiel,mineur,67,RATP,0,2,defaillance_materiel,essais,EPSF_synthese
1072,2010-05-09,2010,deraillement,significatif,37,SNCF Réseau,0,9,defaut_infrastructure,travaux,EPSF_synthese
1073,2024-08-14,2024,acte_malveillance,significatif,76,RATP,0,5,vol_cable,PN,BEATT_rapport
1074,2012-11-05,2012,incident_materiel,grave,80,SNCF Voyageurs,2,14,defaillance_freinage,essais,SNCF_rapport
1075,2019-03-30,2019,incident_materiel,mineur,14,RATP,0,0,defaillance_freinage,essais,BEATT_rapport
1076,2014-01-14,2014,incendie,mineur,59,RATP,0,0,defaillance_materiel,circulation_commerciale,SNCF_rapport
1077,2019-05-24,2019,collision,significatif,80,SNCF Réseau,0,0,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1078,2023-11-19,2023,PN,significatif,91,SNCF Réseau,1,1,erreur_humaine,PN,BEATT_rapport
1079,2014-09-01,2014,PN,grave,34,SNCF Réseau,0,6,obstacle_PN,PN,BEATT_rapport
1080,2020-08-22,2020,deraillement,mineur,17,SNCF Réseau,0,0,excès_vitesse,travaux,BEATT_rapport
1081,2018-03-03,2018,PN,significatif,63,SNCF Réseau,0,9,obstacle_PN,PN,BEATT_rapport
1082,2020-03-01,2020,collision,grave,37,SNCF Voyageurs,0,37,erreur_humaine,circulation_commerciale,EPSF_synthese
1083,2010-08-27,2010,deraillement,significatif,73,SNCF Réseau,0,6,defaut_infrastructure,travaux,BEATT_rapport
1084,2023-01-02,2023,PN,significatif,94,SNCF Réseau,0,5,non_respect_signalisation,PN,SNCF_rapport
1085,2015-02-28,2015,collision,significatif,45,SNCF Réseau,0,1,excès_vitesse,circulation_commerciale,BEATT_rapport
1086,2019-04-03,2019,incident_materiel,significatif,76,SNCF Voyageurs,0,1,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1087,2020-11-12,2020,collision,grave,89,SNCF Réseau,1,8,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1088,2013-12-29,2013,deraillement,grave,38,SNCF Voyageurs,0,30,defaillance_materiel,travaux,BEATT_rapport
1089,2018-01-16,2018,PN,grave,14,SNCF Réseau,2,20,obstacle_PN,PN,BEATT_rapport
1090,2022-10-03,2022,collision,grave,75,SNCF Réseau,2,22,excès_vitesse,circulation_commerciale,SNCF_rapport
1091,2019-05-20,2019,incident_materiel,significatif,87,SNCF Voyageurs,0,3,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1092,2024-04-23,2024,acte_malveillance,significatif,71,SNCF Réseau,1,9,acte_malveillance,circulation_commerciale,BEATT_rapport
1093,2020-12-21,2020,incident_materiel,significatif,6,SNCF Voyageurs,0,9,defaut_infrastructure,maintenance,BEATT_rapport
1094,2019-08-09,2019,incendie,significatif,72,SNCF Voyageurs,0,7,incendie_bord,circulation_commerciale,BEATT_rapport
1095,2014-12-27,2014,acte_malveillance,significatif,14,SNCF Voyageurs,0,8,acte_malveillance,circulation_commerciale,EPSF_synthese
1096,2020-07-22,2020,incendie,significatif,80,SNCF Voyageurs,0,9,acte_malveillance,circulation_commerciale,SNCF_rapport
1097,2020-10-01,2020,incendie,grave,45,SNCF Voyageurs,0,27,incendie_bord,maintenance,EPSF_synthese
1098,2022-07-12,2022,collision,grave,64,SNCF Réseau,1,25,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1099,2015-05-13,2015,incendie,grave,93,SNCF Voyageurs,1,20,incendie_bord,circulation_commerciale,SNCF_rapport
1100,2013-08-18,2013,incendie,mineur,75,SNCF Voyageurs,0,0,defaillance_materiel,circulation_commerciale,EPSF_synthese
1101,2019-02-03,2019,incident_materiel,mineur,91,SNCF Voyageurs,0,0,defaillance_signalisation,essais,EPSF_synthese
1102,2024-01-26,2024,collision,significatif,14,SNCF Voyageurs,0,3,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1103,2019-07-21,2019,PN,significatif,25,SNCF Réseau,0,1,erreur_humaine,PN,BEATT_rapport
1104,2017-07-13,2017,incendie,significatif,31,SNCF Voyageurs,0,9,incendie_bord,maintenance,SNCF_rapport
1105,2018-03-14,2018,deraillement,grave,37,SNCF Voyageurs,7,23,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1106,2022-07-14,2022,incendie,significatif,63,SNCF Voyageurs,0,8,incendie_bord,circulation_commerciale,EPSF_synthese
1107,2022-02-07,2022,collision,significatif,44,SNCF Voyageurs,1,5,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1108,2017-11-29,2017,PN,grave,17,SNCF Réseau,0,29,erreur_humaine,PN,EPSF_synthese
1109,2018-05-13,2018,PN,significatif,80,SNCF Réseau,0,7,non_respect_signalisation,PN,EPSF_synthese
1110,2020-07-18,2020,incendie,significatif,89,SNCF Voyageurs,0,9,acte_malveillance,maintenance,SNCF_rapport
1111,2011-06-22,2011,incident_materiel,significatif,69,SNCF Voyageurs,0,6,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1112,2016-06-20,2016,collision,grave,31,SNCF Réseau,5,5,erreur_humaine,circulation_commerciale,BEATT_rapport
1113,2013-04-27,2013,deraillement,significatif,57,SNCF Réseau,0,9,excès_vitesse,travaux,SNCF_rapport
1114,2022-02-22,2022,incident_materiel,significatif,73,SNCF Voyageurs,0,7,defaut_infrastructure,maintenance,BEATT_rapport
1115,2024-06-17,2024,collision,significatif,13,SNCF Réseau,0,6,excès_vitesse,circulation_commerciale,EPSF_synthese
1116,2021-08-27,2021,incendie,mineur,63,RATP,0,0,defaillance_materiel,maintenance,BEATT_rapport
1117,2024-06-28,2024,PN,significatif,59,SNCF Réseau,0,2,non_respect_signalisation,PN,BEATT_rapport
1118,2012-12-16,2012,PN,grave,76,SNCF Réseau,1,24,obstacle_PN,PN,SNCF_rapport
1119,2016-06-18,2016,collision,grave,75,SNCF Réseau,0,36,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1120,2023-11-16,2023,incident_materiel,significatif,95,SNCF Voyageurs,0,9,defaillance_signalisation,circulation_commerciale,BEATT_rapport
1121,2013-06-11,2013,incident_materiel,significatif,62,SNCF Voyageurs,0,0,defaillance_freinage,circulation_commerciale,BEATT_rapport
1122,2012-11-02,2012,deraillement,significatif,42,SNCF Réseau,0,6,defaillance_materiel,circulation_commerciale,BEATT_rapport
1123,2010-10-12,2010,incendie,grave,66,SNCF Voyageurs,1,6,defaillance_materiel,maintenance,SNCF_rapport
1124,2022-02-09,2022,incident_materiel,mineur,69,SNCF Voyageurs,0,2,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1125,2013-04-05,2013,deraillement,significatif,83,SNCF Réseau,0,3,defaillance_materiel,travaux,BEATT_rapport
1126,2017-06-06,2017,incendie,mineur,57,SNCF Voyageurs,0,0,acte_malveillance,maintenance,BEATT_rapport
1127,2024-12-16,2024,incident_materiel,significatif,31,RATP,1,5,defaut_infrastructure,maintenance,BEATT_rapport
1128,2020-09-28,2020,collision,grave,13,SNCF Réseau,1,5,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1129,2023-11-07,2023,incident_materiel,significatif,62,SNCF Voyageurs,0,4,defaut_infrastructure,maintenance,EPSF_synthese
1130,2023-08-22,2023,incendie,grave,38,SNCF Voyageurs,3,14,incendie_bord,circulation_commerciale,EPSF_synthese
1131,2011-11-16,2011,acte_malveillance,mineur,69,RATP,0,0,vol_cable,circulation_commerciale,EPSF_synthese
1132,2020-12-31,2020,PN,grave,66,SNCF Réseau,1,16,erreur_humaine,PN,SNCF_rapport
1133,2013-04-26,2013,incendie,grave,66,SNCF Voyageurs,1,21,defaillance_materiel,maintenance,EPSF_synthese
1134,2016-05-20,2016,PN,significatif,84,SNCF Réseau,0,6,non_respect_signalisation,PN,EPSF_synthese
1135,2014-11-02,2014,incendie,significatif,57,SNCF Voyageurs,0,1,defaillance_materiel,maintenance,EPSF_synthese
1136,2019-07-05,2019,incendie,grave,87,RATP,1,11,defaillance_materiel,circulation_commerciale,EPSF_synthese
1137,2013-03-22,2013,incident_materiel,significatif,63,RATP,0,0,defaillance_signalisation,maintenance,EPSF_synthese
1138,2023-04-01,2023,deraillement,significatif,91,SNCF Voyageurs,0,8,defaut_infrastructure,travaux,SNCF_rapport
1139,2019-04-19,2019,incident_materiel,mineur,33,RATP,0,0,defaut_infrastructure,essais,EPSF_synthese
1140,2014-03-04,2014,deraillement,grave,14,SNCF Voyageurs,2,36,defaillance_materiel,maintenance,SNCF_rapport
1141,2023-02-16,2023,PN,grave,13,SNCF Réseau,1,2,non_respect_signalisation,PN,EPSF_synthese
1142,2013-06-15,2013,PN,grave,92,SNCF Réseau,2,6,non_respect_signalisation,PN,BEATT_rapport
1143,2016-06-14,2016,deraillement,grave,13,SNCF Réseau,2,39,excès_vitesse,circulation_commerciale,EPSF_synthese
1144,2016-03-20,2016,deraillement,grave,86,SNCF Voyageurs,0,34,defaut_infrastructure,maintenance,SNCF_rapport
1145,2022-09-08,2022,deraillement,grave,95,SNCF Voyageurs,0,13,defaillance_materiel,maintenance,EPSF_synthese
1146,2018-05-16,2018,acte_malveillance,mineur,35,SNCF Voyageurs,0,0,jet_de_projectiles,circulation_commerciale,BEATT_rapport
1147,2011-04-25,2011,incident_materiel,mineur,33,RATP,0,0,defaillance_signalisation,maintenance,SNCF_rapport
1148,2013-08-30,2013,collision,grave,91,SNCF Réseau,2,1,excès_vitesse,circulation_commerciale,SNCF_rapport
1149,2011-02-04,2011,PN,significatif,38,SNCF Réseau,0,3,non_respect_signalisation,PN,BEATT_rapport
1150,2014-02-10,2014,collision,grave,94,SNCF Réseau,2,18,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1151,2016-02-02,2016,incendie,mineur,83,SNCF Voyageurs,0,1,acte_malveillance,maintenance,BEATT_rapport
1152,2017-11-20,2017,incident_materiel,mineur,57,RATP,0,1,defaillance_materiel,circulation_commerciale,SNCF_rapport
1153,2020-11-16,2020,deraillement,significatif,42,SNCF Réseau,0,6,defaillance_materiel,travaux,EPSF_synthese
1154,2021-04-16,2021,incident_materiel,mineur,95,RATP,0,1,defaillance_freinage,essais,BEATT_rapport
1155,2021-12-07,2021,incendie,grave,75,SNCF Voyageurs,1,19,acte_malveillance,circulation_commerciale,EPSF_synthese
1156,2012-08-12,2012,incident_materiel,mineur,59,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,BEATT_rapport
1157,2018-02-18,2018,incident_materiel,mineur,63,RATP,0,0,defaut_infrastructure,essais,EPSF_synthese
1158,2016-10-31,2016,collision,grave,95,SNCF Réseau,2,19,erreur_humaine,circulation_commerciale,EPSF_synthese
1159,2015-01-31,2015,PN,significatif,25,SNCF Réseau,0,9,obstacle_PN,PN,SNCF_rapport
1160,2012-07-04,2012,collision,grave,14,SNCF Réseau,2,23,erreur_humaine,circulation_commerciale,EPSF_synthese
1161,2012-06-02,2012,collision,significatif,51,SNCF Réseau,0,8,erreur_humaine,circulation_commerciale,EPSF_synthese
1162,2011-06-27,2011,PN,grave,31,SNCF Réseau,0,3,erreur_humaine,PN,BEATT_rapport
1163,2014-08-10,2014,acte_malveillance,grave,64,RATP,7,18,acte_malveillance,circulation_commerciale,EPSF_synthese
1164,2012-01-14,2012,incident_materiel,mineur,64,SNCF Voyageurs,0,0,defaillance_signalisation,essais,EPSF_synthese
1165,2021-03-25,2021,incendie,mineur,85,RATP,0,0,acte_malveillance,circulation_commerciale,EPSF_synthese
1166,2012-03-22,2012,acte_malveillance,significatif,38,RATP,0,0,acte_malveillance,circulation_commerciale,SNCF_rapport
1167,2013-11-08,2013,acte_malveillance,grave,78,SNCF Réseau,1,28,acte_malveillance,circulation_commerciale,BEATT_rapport
1168,2020-08-24,2020,PN,significatif,94,SNCF Réseau,0,0,erreur_humaine,PN,EPSF_synthese
1169,2014-01-21,2014,PN,significatif,78,SNCF Réseau,0,2,non_respect_signalisation,PN,EPSF_synthese
